4PP,Woonplaats,Alternatieve schrijfwijzen,Gemeente,Provincie,Netnummer,Latitude,Longitude,Soort
1474,Oosthuizen,,Zeevang,Noord-Holland,0299,52.56666700,5.00000000,Adres + Postbus
1475,Beets,,Zeevang,Noord-Holland,0299,52.58811900,4.97756700,Adres
1476,Schardam,,Zeevang,Noord-Holland,0299,52.60000000,5.01666700,Adres
1477,Hobrede,,Zeevang,Noord-Holland,0299,52.55000000,4.98333300,Adres
1481,Purmer,,Waterland,Noord-Holland,0299,52.48333300,4.98333300,Adres
1482,Purmer,,Waterland,Noord-Holland,0299,52.48333300,4.98333300,Adres
1483,De Rijp,DE RYP,Graft-De Rijp,Noord-Holland,0299,52.57000000,4.85000000,Adres + Postbus
1484,Graft,,Graft-De Rijp,Noord-Holland,0299,52.56666700,4.83333300,Adres
1485,Noordeinde,,Graft-De Rijp,Noord-Holland,0299,52.56666700,4.83333300,Adres
1486,West-Graftdijk,WEST GRAFTDYK,Graft-De Rijp,Noord-Holland,075,52.55000000,4.80000000,Adres
1487,Oost-Graftdijk,OOST GRAFTDYK,Graft-De Rijp,Noord-Holland,075,52.55000000,4.81666700,Adres
1488,Starnmeer,,Graft-De Rijp,Noord-Holland,075,52.54150000,4.79325000,Adres
1489,De Woude,,Castricum,Noord-Holland,075,52.55000000,4.66666700,Adres
1500,Zaandam,,Zaanstad,Noord-Holland,075,52.45000000,4.83333300,Adres + Postbus
1501,Zaandam,,Zaanstad,Noord-Holland,075,52.45000000,4.83333300,Adres
1502,Zaandam,,Zaanstad,Noord-Holland,075,52.45000000,4.83333300,Adres
1503,Zaandam,,Zaanstad,Noord-Holland,075,52.45000000,4.83333300,Adres
1504,Zaandam,,Zaanstad,Noord-Holland,075,52.45000000,4.83333300,Adres
1505,Zaandam,,Zaanstad,Noord-Holland,075,52.45000000,4.83333300,Adres
1506,Zaandam,,Zaanstad,Noord-Holland,075,52.45000000,4.83333300,Adres
1507,Zaandam,,Zaanstad,Noord-Holland,075,52.45000000,4.83333300,Adres
1508,Zaandam,,Zaanstad,Noord-Holland,075,52.45000000,4.83333300,Adres
1509,Zaandam,,Zaanstad,Noord-Holland,075,52.45000000,4.83333300,Adres
1510,Oostzaan,,Oostzaan,Noord-Holland,075,52.45000000,4.86666700,Postbus
1511,Oostzaan,,Oostzaan,Noord-Holland,075,52.45000000,4.86666700,Adres
1520,Wormerveer,,Zaanstad,Noord-Holland,075,52.48333300,4.80000000,Postbus
1521,Wormerveer,,Zaanstad,Noord-Holland,075,52.48333300,4.80000000,Adres
1525,Westknollendam,WEST-KNOLLENDAM,Wormerland,Noord-Holland,075,52.51666700,4.78333300,Adres
1530,Wormer,,Wormerland,Noord-Holland,075,52.50000000,4.81666700,Postbus
1531,Wormer,,Wormerland,Noord-Holland,075,52.50000000,4.81666700,Adres
1534,Oostknollendam,OOST-KNOLLENDAM,Wormerland,Noord-Holland,075,52.51666700,4.80000000,Adres
1536,Markenbinnen,,Graft-De Rijp,Noord-Holland,075,52.53333300,4.78333300,Adres
1540,Koog aan de Zaan,,Zaanstad,Noord-Holland,075,52.46666700,4.80000000,Postbus
1541,Koog aan de Zaan,,Zaanstad,Noord-Holland,075,52.46666700,4.80000000,Adres
1544,Zaandijk,ZAANDYK,Zaanstad,Noord-Holland,075,52.48333300,4.80000000,Adres
1546,Jisp,,Wormerland,Noord-Holland,075,52.51666700,4.85000000,Adres
1550,Westzaan,,Zaanstad,Noord-Holland,075,52.46666700,4.76666700,Postbus
1551,Westzaan,,Zaanstad,Noord-Holland,075,52.46666700,4.76666700,Adres
1560,Krommenie,,Zaanstad,Noord-Holland,075,52.50000000,4.76666700,Postbus
1561,Krommenie,,Zaanstad,Noord-Holland,075,52.50000000,4.76666700,Adres
1562,Krommenie,,Zaanstad,Noord-Holland,075,52.50000000,4.76666700,Adres
1566,Assendelft,,Zaanstad,Noord-Holland,075,52.46666700,4.75000000,Adres
1567,Assendelft,,Zaanstad,Noord-Holland,075,52.46666700,4.75000000,Adres
1600,Enkhuizen,,Enkhuizen,Noord-Holland,0228,52.71666700,5.28333300,Postbus
1601,Enkhuizen,,Enkhuizen,Noord-Holland,0228,52.71666700,5.28333300,Adres
1602,Enkhuizen,,Enkhuizen,Noord-Holland,0228,52.71666700,5.28333300,Adres
1606,Venhuizen,,Drechterland,Noord-Holland,0228,52.66666700,5.21666700,Adres
1607,Hem,,Drechterland,Noord-Holland,0228,52.66666700,5.18333300,Adres
1608,Wijdenes,WYDENES,Drechterland,Noord-Holland,0229,52.63333300,5.15000000,Adres
1609,Oosterleek,,Drechterland,Noord-Holland,0229,52.63333300,5.20000000,Adres
1610,Bovenkarspel,,Stede Broec,Noord-Holland,0228,52.70000000,5.25000000,Postbus
1611,Bovenkarspel,,Stede Broec,Noord-Holland,0228,52.70000000,5.25000000,Adres
1613,Grootebroek,,Stede Broec,Noord-Holland,0228,52.70000000,5.21666700,Adres
1614,Lutjebroek,,Stede Broec,Noord-Holland,0228,52.70000000,5.20000000,Adres
1616,Hoogkarspel,,Drechterland,Noord-Holland,0228,52.70000000,5.20000000,Adres + Postbus
1617,Westwoud,,Drechterland,Noord-Holland,0228,52.68333300,5.13333300,Adres
1619,Andijk,ANDYK,Andijk,Noord-Holland,0228,52.75000000,5.21666700,Adres + Postbus
1620,Hoorn,Hoorn Nh,Hoorn,Noord-Holland,0229,52.64000000,5.05800000,Postbus
1621,Hoorn,Hoorn Nh,Hoorn,Noord-Holland,0229,52.64000000,5.05800000,Adres
1622,Hoorn,Hoorn Nh,Hoorn,Noord-Holland,0229,52.64000000,5.05800000,Adres
1623,Hoorn,Hoorn Nh,Hoorn,Noord-Holland,0229,52.64000000,5.05800000,Adres
1624,Hoorn,Hoorn Nh,Hoorn,Noord-Holland,0229,52.64000000,5.05800000,Adres
1625,Hoorn,Hoorn Nh,Hoorn,Noord-Holland,0229,52.64000000,5.05800000,Adres
1627,Hoorn,Hoorn Nh,Hoorn,Noord-Holland,0229,52.64000000,5.05800000,Adres
1628,Hoorn,Hoorn Nh,Hoorn,Noord-Holland,0229,52.64000000,5.05800000,Adres
1631,Oudendijk,OUDENDYK,Koggenland,Noord-Holland,0229,52.60080000,4.96810000,Adres
1633,Avenhorn,,Koggenland,Noord-Holland,0229,52.61666700,4.95000000,Adres + Postbus
1634,Scharwoude,,Koggenland,Noord-Holland,0229,52.61666700,5.01666700,Adres
1636,Schermerhorn,,Schermer,Noord-Holland,072,52.60000000,4.88333300,Adres
1641,Spierdijk,SPIERDYK,Koggenland,Noord-Holland,0229,52.65000000,4.95000000,Adres
1642,Spierdijk,SPIERDYK,Koggenland,Noord-Holland,0229,52.65000000,4.95000000,Adres
1643,Spierdijk,SPIERDYK,Koggenland,Noord-Holland,0229,52.65000000,4.95000000,Adres
1645,Ursem,,Koggenland,Noord-Holland,072,52.63333300,4.90000000,Adres
1646,Ursem,,Koggenland,Noord-Holland,072,52.63333300,4.90000000,Adres
1647,Berkhout,,Koggenland,Noord-Holland,0229,52.63333300,5.00000000,Adres
1648,De Goorn,,Koggenland,Noord-Holland,0229,52.63333300,4.95000000,Adres
1652,Zuidermeer,,Koggenland,Noord-Holland,0229,52.66666700,4.98333300,Adres
1654,Benningbroek,,Medemblik,Noord-Holland,0229,52.70000000,5.03333300,Adres
1655,Sijbekarspel,SYBEKARSPEL,Medemblik,Noord-Holland,0229,52.70000000,5.00000000,Adres
1657,Abbekerk,,Medemblik,Noord-Holland,0229,52.73333300,5.01666700,Adres
1658,Lambertschaag,,Medemblik,Noord-Holland,0229,52.75000000,5.01666700,Adres
1661,De Weere,,Opmeer,Noord-Holland,0229,52.73333300,5.00000000,Adres
1662,De Weere,,Opmeer,Noord-Holland,0229,52.73333300,5.00000000,Adres
1663,De Weere,,Opmeer,Noord-Holland,0229,52.73333300,5.00000000,Adres
1670,Medemblik,,Medemblik,Noord-Holland,0227,52.76666700,5.10000000,Postbus
1671,Medemblik,,Medemblik,Noord-Holland,0227,52.76666700,5.10000000,Adres
1674,Opperdoes,,Medemblik,Noord-Holland,0227,52.76666700,5.08333300,Adres
1676,Twisk,,Medemblik,Noord-Holland,0227,52.75000000,5.06666700,Adres
1678,Oostwoud,,Medemblik,Noord-Holland,0229,52.73333300,5.08333300,Adres
1679,Midwoud,,Medemblik,Noord-Holland,0229,52.71666700,5.06666700,Adres
1681,Zwaagdijk,Zwaagdijk-Oost,Wervershoof,Noord-Holland,0228,52.67625000,5.05800000,Adres
1682,Zwaagdijk,Zwaagdijk-Oost,Wervershoof,Noord-Holland,0228,52.67625000,5.05800000,Adres
1683,Zwaagdijk,Zwaagdijk-Oost,Wervershoof,Noord-Holland,0228,52.67625000,5.05800000,Adres
1684,Zwaagdijk,Zwaagdijk-Oost,Wervershoof,Noord-Holland,0228,52.67625000,5.05800000,Adres
1685,Zwaagdijk,Zwaagdijk-Oost,Wervershoof,Noord-Holland,0228,52.67625000,5.05800000,Adres
1686,Zwaagdijk,Zwaagdijk-Oost,Wervershoof,Noord-Holland,0228,52.67625000,5.05800000,Adres
1687,Wognum,,Medemblik,Noord-Holland,0229,52.68333300,5.03333300,Adres + Postbus
1688,Nibbixwoud,,Medemblik,Noord-Holland,0229,52.70000000,5.06666700,Adres
1689,Zwaag,,Hoorn,Noord-Holland,0229,52.66666700,5.06666700,Adres
1691,Hauwert,,Medemblik,Noord-Holland,0229,52.71666700,5.10000000,Adres
1692,Hauwert,,Medemblik,Noord-Holland,0229,52.71666700,5.10000000,Adres
1693,Wervershoof,,Wervershoof,Noord-Holland,0228,52.73333300,5.16666700,Adres + Postbus
1695,Blokker,,Hoorn,Noord-Holland,0229,52.66666700,5.10000000,Adres + Postbus
1696,Oosterblokker,,Drechterland,Noord-Holland,0229,52.66666700,5.11666700,Adres
1697,Schellinkhout,,Drechterland,Noord-Holland,0229,52.63333300,5.11666700,Adres
1700,Heerhugowaard,,Heerhugowaard,Noord-Holland,072,52.66666700,4.85000000,Postbus
1701,Heerhugowaard,,Heerhugowaard,Noord-Holland,072,52.66666700,4.85000000,Adres
1702,Heerhugowaard,,Heerhugowaard,Noord-Holland,072,52.66666700,4.85000000,Adres
1703,Heerhugowaard,,Heerhugowaard,Noord-Holland,072,52.66666700,4.85000000,Adres
1704,Heerhugowaard,,Heerhugowaard,Noord-Holland,072,52.66666700,4.85000000,Adres
1705,Heerhugowaard,,Heerhugowaard,Noord-Holland,072,52.66666700,4.85000000,Adres
1710,Hensbroek,,Koggenland,Noord-Holland,0226,52.65000000,4.88333300,Postbus
1711,Hensbroek,,Koggenland,Noord-Holland,0226,52.65000000,4.88333300,Adres
1713,Obdam,,Koggenland,Noord-Holland,0226,52.68333300,4.90000000,Adres + Postbus
1715,Spanbroek,,Opmeer,Noord-Holland,0226,52.70000000,4.95000000,Adres + Postbus
1716,Opmeer,,Opmeer,Noord-Holland,0226,52.70000000,4.95000000,Adres + Postbus
1718,Hoogwoud,,Opmeer,Noord-Holland,0226,52.71666700,4.93333300,Adres
1719,Aartswoud,,Opmeer,Noord-Holland,0229,52.75000000,4.95000000,Adres
1720,Broek op Langedijk,BROEK OP LANGEDYK,Langedijk,Noord-Holland,0226,52.66666700,4.81666700,Postbus
1721,Broek op Langedijk,BROEK OP LANGEDYK,Langedijk,Noord-Holland,0226,52.66666700,4.81666700,Adres
1722,Zuid-Scharwoude,ZUID SCHARWOUDE,Langedijk,Noord-Holland,0226,52.68333300,4.81666700,Adres
1723,Noord-Scharwoude,NOORD SCHARWOUDE,Langedijk,Noord-Holland,0226,52.70000000,4.81666700,Adres + Postbus
1724,Oudkarspel,,Langedijk,Noord-Holland,0226,52.70000000,4.80000000,Adres + Postbus
1730,Winkel,,Niedorp,Noord-Holland,0224,52.75420000,4.90280000,Postbus
1731,Winkel,,Niedorp,Noord-Holland,0224,52.75420000,4.90280000,Adres
1732,Lutjewinkel,,Niedorp,Noord-Holland,0224,52.76666700,4.88333300,Adres
1733,Nieuwe Niedorp,NIEUWE-NIEDORP,Niedorp,Noord-Holland,0226,52.73333300,4.90000000,Adres + Postbus
1734,Oude-Niedorp,OUDE NIEDORP,Niedorp,Noord-Holland,0226,52.71666700,4.88333300,Adres
1735,'t Veld,T VELD,Niedorp,Noord-Holland,0226,52.73917000,4.85556000,Adres
1736,Zijdewind,ZYDEWIND,Niedorp,Noord-Holland,0226,52.73333300,4.85000000,Adres
1738,Waarland,,Harenkarspel,Noord-Holland,0226,52.73333300,4.83333300,Adres + Postbus
1740,Schagen,,Schagen,Noord-Holland,0224,52.78333300,4.80000000,Postbus
1741,Schagen,,Schagen,Noord-Holland,0224,52.78333300,4.80000000,Adres
1742,Schagen,,Schagen,Noord-Holland,0224,52.78333300,4.80000000,Adres
1744,Sint Maarten,ST MAARTEN,Harenkarspel,Noord-Holland,0224,52.76666700,4.75000000,Adres
1746,Dirkshorn,,Harenkarspel,Noord-Holland,0224,52.75000000,4.78333300,Adres
1747,Tuitjenhorn,,Harenkarspel,Noord-Holland,0226,52.73333300,4.75000000,Adres
1749,Warmenhuizen,,Harenkarspel,Noord-Holland,0226,52.73333300,4.73333300,Adres + Postbus
1750,Schagerbrug,,Zijpe,Noord-Holland,0224,52.80000000,4.76666700,Postbus
1751,Schagerbrug,,Zijpe,Noord-Holland,0224,52.80000000,4.76666700,Adres
1752,Sint Maartensbrug,ST MAARTENSBRUG,Zijpe,Noord-Holland,0224,52.78333300,4.73333300,Adres
1753,Sint Maartensvlotbrug,ST MAARTENSVLOTBR,Zijpe,Noord-Holland,0224,52.78333300,4.71666700,Adres
1754,Burgerbrug,,Zijpe,Noord-Holland,0226,52.75000000,4.70000000,Adres
1755,Petten,,Zijpe,Noord-Holland,0226,52.76666700,4.66666700,Adres
1756,'t Zand,T ZAND,Zijpe,Noord-Holland,0224,52.83688000,4.75456000,Adres
1757,Oudesluis,,Zijpe,Noord-Holland,0224,52.83333300,4.81666700,Adres
1759,Callantsoog,,Zijpe,Noord-Holland,0224,52.83333300,4.70000000,Adres
1760,Anna Paulowna,,Anna Paulowna,Noord-Holland,0223,52.86666700,4.86666700,Postbus
1761,Anna Paulowna,,Anna Paulowna,Noord-Holland,0223,52.86666700,4.86666700,Adres
1764,Breezand,,Anna Paulowna,Noord-Holland,0223,52.88795000,4.80625000,Adres + Postbus
1766,Wieringerwaard,,Anna Paulowna,Noord-Holland,0224,52.83333300,4.86666700,Adres
1767,Kolhorn,,Niedorp,Noord-Holland,0224,52.80000000,4.90000000,Adres
1768,Barsingerhorn,,Niedorp,Noord-Holland,0224,52.78333300,4.85000000,Adres
1769,Haringhuizen,,Niedorp,Noord-Holland,0224,52.77451000,4.82833000,Adres
1770,Wieringerwerf,,Wieringermeer,Noord-Holland,0227,52.85000000,5.03333300,Postbus
1771,Wieringerwerf,,Wieringermeer,Noord-Holland,0227,52.85000000,5.03333300,Adres
1773,Kreileroord,,Wieringermeer,Noord-Holland,0227,52.85000000,5.08333300,Adres
1774,Slootdorp,,Wieringermeer,Noord-Holland,0227,52.85000000,4.96666700,Adres
1775,Middenmeer,,Wieringermeer,Noord-Holland,0227,52.80000000,5.00000000,Adres + Postbus
1777,Hippolytushoef,,Wieringen,Noord-Holland,0227,52.90000000,4.96666700,Adres + Postbus
1778,Westerland,,Wieringen,Noord-Holland,0227,52.88333300,4.93333300,Adres
1779,Den Oever,,Wieringen,Noord-Holland,0227,52.93261400,5.02556100,Adres
1780,Den Helder,,Den Helder,Noord-Holland,0223,52.96666700,4.76666700,Postbus
1781,Den Helder,,Den Helder,Noord-Holland,0223,52.96666700,4.76666700,Adres
1782,Den Helder,,Den Helder,Noord-Holland,0223,52.96666700,4.76666700,Adres
1783,Den Helder,,Den Helder,Noord-Holland,0223,52.96666700,4.76666700,Adres
1784,Den Helder,,Den Helder,Noord-Holland,0223,52.96666700,4.76666700,Adres
1785,Den Helder,,Den Helder,Noord-Holland,0223,52.96666700,4.76666700,Adres
1786,Den Helder,,Den Helder,Noord-Holland,0223,52.96666700,4.76666700,Adres
1787,Den Helder,,Den Helder,Noord-Holland,0223,52.96666700,4.76666700,Adres
1788,Den Helder,,Den Helder,Noord-Holland,0223,52.96666700,4.76666700,Adres
1789,Huisduinen,,Den Helder,Noord-Holland,0223,52.95000000,4.73000000,Adres
1790,Den Burg,,Texel,Noord-Holland,0222,53.05000000,4.80000000,Postbus
1791,Den Burg,,Texel,Noord-Holland,0222,53.05000000,4.80000000,Adres
1792,Oudeschild,,Texel,Noord-Holland,0222,53.03333300,4.86666700,Adres
1793,De Waal,,Texel,Noord-Holland,0222,53.07275000,4.82081000,Adres
1794,Oosterend,,Texel,Noord-Holland,0222,53.08638889,4.87611111,Adres + Postbus
1795,De Cocksdorp,,Texel,Noord-Holland,0222,53.15000000,4.86666700,Adres
1796,De Koog,,Texel,Noord-Holland,0222,53.10000000,4.76666700,Adres
1797,Den Hoorn,DEN HOORN TEXEL,Texel,Noord-Holland,0222,53.12550000,4.89620000,Adres
1800,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres + Postbus
1801,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Postbus
1802,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Postbus
1810,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Postbus
1811,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1812,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1813,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1814,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1815,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1816,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1817,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1821,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1822,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1823,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1824,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1825,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1826,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1827,Alkmaar,,Alkmaar,Noord-Holland,072,52.63333300,4.75000000,Adres
1829,Oudorp,,Alkmaar,Noord-Holland,072,52.63333300,4.78333300,Adres
1830,Koedijk,KOEDYK,Alkmaar,Noord-Holland,072,52.66666700,4.75000000,Postbus
1831,Koedijk,KOEDYK,Alkmaar,Noord-Holland,072,52.66666700,4.75000000,Adres
1832,Koedijk,KOEDYK,Alkmaar,Noord-Holland,072,52.66666700,4.75000000,Adres
1834,Sint Pancras,ST PANCRAS,Langedijk,Noord-Holland,072,52.66666700,4.78333300,Adres + Postbus
1840,Stompetoren,,Schermer,Noord-Holland,072,52.61666700,4.81666700,Postbus
1841,Stompetoren,,Schermer,Noord-Holland,072,52.61666700,4.81666700,Adres
1842,Oterleek,,Schermer,Noord-Holland,072,52.63333300,4.83333300,Adres
1843,Grootschermer,,Schermer,Noord-Holland,0299,52.58333300,4.85000000,Adres
1844,Driehuizen,,Schermer,Noord-Holland,0299,52.57830000,4.80690000,Adres
1846,Zuidschermer,,Schermer,Noord-Holland,072,52.58333300,4.78333300,Adres
1847,Zuidschermer,,Schermer,Noord-Holland,072,52.58333300,4.78333300,Adres
1850,Heiloo,,Heiloo,Noord-Holland,072,52.60000000,4.70000000,Postbus
1851,Heiloo,,Heiloo,Noord-Holland,072,52.60000000,4.70000000,Adres
1852,Heiloo,,Heiloo,Noord-Holland,072,52.60000000,4.70000000,Adres
1860,Bergen,Bergen (NH.),Bergen,Noord-Holland,072,52.67014000,4.70798000,Postbus
1861,Bergen,Bergen (NH.),Bergen,Noord-Holland,072,52.67014000,4.70798000,Adres
1862,Bergen,Bergen (NH.),Bergen,Noord-Holland,072,52.67014000,4.70798000,Adres
1865,Bergen aan Zee,,Bergen,Noord-Holland,072,52.66666700,4.63333300,Adres
1870,Schoorl,,Bergen,Noord-Holland,072,52.70000000,4.70000000,Postbus
1871,Schoorl,,Bergen,Noord-Holland,072,52.70000000,4.70000000,Adres
1873,Groet,,Bergen,Noord-Holland,072,52.71666700,4.66666700,Adres
1900,Castricum,,Castricum,Noord-Holland,0251,52.55000000,4.66666700,Postbus
1901,Castricum,,Castricum,Noord-Holland,0251,52.55000000,4.66666700,Adres
1902,Castricum,,Castricum,Noord-Holland,0251,52.55000000,4.66666700,Adres
1906,Limmen,,Castricum,Noord-Holland,072,52.56666700,4.68333300,Adres + Postbus
1910,Uitgeest,,Uitgeest,Noord-Holland,0251,52.53333300,4.71666700,Postbus
1911,Uitgeest,,Uitgeest,Noord-Holland,0251,52.53333300,4.71666700,Adres
1920,Akersloot,,Castricum,Noord-Holland,0251,52.56666700,4.73333300,Postbus
1921,Akersloot,,Castricum,Noord-Holland,0251,52.56666700,4.73333300,Adres
1930,Egmond aan Zee,,Bergen,Noord-Holland,072,52.61666700,4.63333300,Postbus
1931,Egmond aan Zee,,Bergen,Noord-Holland,072,52.61666700,4.63333300,Adres
1934,Egmond aan Den Hoef,EGMOND AD HOEF,Bergen,Noord-Holland,072,52.61666700,4.65000000,Adres
1935,Egmond-Binnen,EGMOND BINNEN,Bergen,Noord-Holland,072,52.60000000,4.65000000,Adres
1940,Beverwijk,BEVERWYK,Beverwijk,Noord-Holland,0251,52.48333300,4.65000000,Adres + Postbus
1941,Beverwijk,BEVERWYK,Beverwijk,Noord-Holland,0251,52.48333300,4.65000000,Adres
1942,Beverwijk,BEVERWYK,Beverwijk,Noord-Holland,0251,52.48333300,4.65000000,Adres
1943,Beverwijk,BEVERWYK,Beverwijk,Noord-Holland,0251,52.48333300,4.65000000,Adres
1944,Beverwijk,BEVERWYK,Beverwijk,Noord-Holland,0251,52.48333300,4.65000000,Adres
1945,Beverwijk,BEVERWYK,Beverwijk,Noord-Holland,0251,52.48333300,4.65000000,Adres
1946,Beverwijk,BEVERWYK,Beverwijk,Noord-Holland,0251,52.48333300,4.65000000,Adres
1947,Beverwijk,BEVERWYK,Beverwijk,Noord-Holland,0251,52.48333300,4.65000000,Adres
1948,Beverwijk,BEVERWYK,Beverwijk,Noord-Holland,0251,52.48333300,4.65000000,Adres
1949,Wijk aan Zee,WYK AAN ZEE,Beverwijk,Noord-Holland,0251,52.50000000,4.60000000,Adres + Postbus
1950,Velsen-Noord,VELSEN NOORD,Velsen,Noord-Holland,0251,52.46666700,4.65000000,Postbus
1951,Velsen-Noord,VELSEN NOORD,Velsen,Noord-Holland,0251,52.46666700,4.65000000,Adres
1960,Heemskerk,,Heemskerk,Noord-Holland,0251,52.51666700,4.66666700,Postbus
1961,Heemskerk,,Heemskerk,Noord-Holland,0251,52.51666700,4.66666700,Adres
1962,Heemskerk,,Heemskerk,Noord-Holland,0251,52.51666700,4.66666700,Adres
1963,Heemskerk,,Heemskerk,Noord-Holland,0251,52.51666700,4.66666700,Adres
1964,Heemskerk,,Heemskerk,Noord-Holland,0251,52.51666700,4.66666700,Adres
1965,Heemskerk,,Heemskerk,Noord-Holland,0251,52.51666700,4.66666700,Adres
1966,Heemskerk,,Heemskerk,Noord-Holland,0251,52.51666700,4.66666700,Adres
1967,Heemskerk,,Heemskerk,Noord-Holland,0251,52.51666700,4.66666700,Adres
1968,Heemskerk,,Heemskerk,Noord-Holland,0251,52.51666700,4.66666700,Adres
1969,Heemskerk,,Heemskerk,Noord-Holland,0251,52.51666700,4.66666700,Adres
1970,IJmuiden,YMUIDEN,Velsen,Noord-Holland,0255,52.46666700,4.55000000,Postbus
1971,IJmuiden,YMUIDEN,Velsen,Noord-Holland,0255,52.46666700,4.55000000,Adres
1972,IJmuiden,YMUIDEN,Velsen,Noord-Holland,0255,52.46666700,4.55000000,Adres
1973,IJmuiden,YMUIDEN,Velsen,Noord-Holland,0255,52.46666700,4.55000000,Adres
1974,IJmuiden,YMUIDEN,Velsen,Noord-Holland,0255,52.46666700,4.55000000,Adres
1975,IJmuiden,YMUIDEN,Velsen,Noord-Holland,0255,52.46666700,4.55000000,Adres
1976,IJmuiden,YMUIDEN,Velsen,Noord-Holland,0255,52.46666700,4.55000000,Adres
1980,Velsen-Zuid,VELSEN ZUID,Velsen,Noord-Holland,0255,52.46666700,4.63333300,Postbus
1981,Velsen-Zuid,VELSEN ZUID,Velsen,Noord-Holland,0255,52.46666700,4.63333300,Adres
1985,Driehuis,,Velsen,Noord-Holland,0255,52.44670000,4.63750000,Adres
1990,Velserbroek,,Velsen,Noord-Holland,023,52.43483000,4.65880000,Postbus
1991,Velserbroek,,Velsen,Noord-Holland,023,52.43483000,4.65880000,Adres
1992,Velserbroek,,Velsen,Noord-Holland,023,52.43483000,4.65880000,Adres
