4PP,Woonplaats,Alternatieve schrijfwijzen,Gemeente,Provincie,Netnummer,Latitude,Longitude,Soort
5701,Helmond,,Helmond,Noord-Brabant,0492,51.48333300,5.66666700,Adres
5702,Helmond,,Helmond,Noord-Brabant,0492,51.48333300,5.66666700,Adres
5703,Helmond,,Helmond,Noord-Brabant,0492,51.48333300,5.66666700,Adres
5704,Helmond,,Helmond,Noord-Brabant,0492,51.48333300,5.66666700,Adres
5705,Helmond,,Helmond,Noord-Brabant,0492,51.48333300,5.66666700,Adres
5706,Helmond,,Helmond,Noord-Brabant,0492,51.48333300,5.66666700,Adres
5707,Helmond,,Helmond,Noord-Brabant,0492,51.48333300,5.66666700,Adres
5708,Helmond,,Helmond,Noord-Brabant,0492,51.48333300,5.66666700,Adres
5709,Helmond,,Helmond,Noord-Brabant,0492,51.48333300,5.66666700,Adres
5710,Someren,,Someren,Noord-Brabant,0493,51.38333300,5.71666700,Postbus
5711,Someren,,Someren,Noord-Brabant,0493,51.38333300,5.71666700,Adres
5712,Someren,,Someren,Noord-Brabant,0493,51.38333300,5.71666700,Adres
5715,Lierop,,Someren,Noord-Brabant,0492,51.41666700,5.68333300,Adres + Postbus
5720,Asten,,Asten,Noord-Brabant,0493,51.40000000,5.75000000,Postbus
5721,Asten,,Asten,Noord-Brabant,0493,51.40000000,5.75000000,Adres
5724,Ommel,,Asten,Noord-Brabant,0493,51.41666700,5.75000000,Adres
5725,Heusden,Heusden gem Asten,Asten,Noord-Brabant,0493,51.38333333,5.75000000,Adres
5730,Mierlo,,Geldrop-Mierlo,Noord-Brabant,0492,51.45000000,5.61666700,Postbus
5731,Mierlo,,Geldrop-Mierlo,Noord-Brabant,0492,51.45000000,5.61666700,Adres
5735,Aarle-Rixtel,AARLE RIXTEL,Laarbeek,Noord-Brabant,0492,51.51666670,5.63333330,Adres + Postbus
5737,Lieshout,,Laarbeek,Noord-Brabant,0499,51.51666700,5.60000000,Adres + Postbus
5738,Mariahout,,Laarbeek,Noord-Brabant,0499,51.53333300,5.56666700,Adres
5740,Beek en Donk,,Laarbeek,Noord-Brabant,0492,51.52889000,5.63390000,Postbus
5741,Beek en Donk,,Laarbeek,Noord-Brabant,0492,51.52889000,5.63390000,Adres
5750,Deurne,,Deurne,Noord-Brabant,0493,51.46666700,5.80000000,Postbus
5751,Deurne,,Deurne,Noord-Brabant,0493,51.46666700,5.80000000,Adres
5752,Deurne,,Deurne,Noord-Brabant,0493,51.46666700,5.80000000,Adres
5753,Deurne,,Deurne,Noord-Brabant,0493,51.46666700,5.80000000,Adres
5754,Deurne,,Deurne,Noord-Brabant,0493,51.46666700,5.80000000,Adres
5756,Vlierden,,Deurne,Noord-Brabant,0493,51.45000000,5.76666700,Adres
5757,Liessel,,Deurne,Noord-Brabant,0493,51.41666700,5.81666700,Adres + Postbus
5758,Neerkant,,Deurne,Noord-Brabant,077,51.36666700,5.86666700,Adres
5759,Helenaveen,,Deurne,Noord-Brabant,0493,51.40000000,5.91666700,Adres
5760,Bakel,,Gemert-Bakel,Noord-Brabant,0492,51.50000000,5.75000000,Postbus
5761,Bakel,,Gemert-Bakel,Noord-Brabant,0492,51.50000000,5.75000000,Adres
5763,Milheeze,,Gemert-Bakel,Noord-Brabant,0492,51.50000000,5.78333300,Adres
5764,Rips,,Gemert-Bakel,Noord-Brabant,0493,51.55000000,5.81666700,Adres
5766,Griendtsveen,,Horst aan de Maas,Limburg,0493,51.43333300,5.90000000,Adres
5768,Meijel,MEYEL,Peel en Maas,Limburg,077,51.35000000,5.88333300,Adres + Postbus
5800,Venray,,Venray,Limburg,0478,51.53333300,5.98333300,Postbus
5801,Venray,,Venray,Limburg,0478,51.53333300,5.98333300,Adres
5802,Venray,,Venray,Limburg,0478,51.53333300,5.98333300,Adres
5803,Venray,,Venray,Limburg,0478,51.53333300,5.98333300,Adres
5804,Venray,,Venray,Limburg,0478,51.53333300,5.98333300,Adres
5807,Oostrum,,Venray,Limburg,0478,51.52100000,5.98450000,Adres
5808,Oirlo,,Venray,Limburg,0478,51.51666700,6.03333300,Adres
5809,Leunen,,Venray,Limburg,0478,51.51666700,5.98333300,Adres
5811,Castenray,,Venray,Limburg,0478,51.48333300,6.03333300,Adres
5812,Heide,,Venray,Limburg,0478,51.35000000,5.96666700,Adres
5813,Ysselsteyn,,Venray,Limburg,0478,51.48333300,5.90000000,Adres
5814,Veulen,,Venray,Limburg,0478,51.48333300,5.95000000,Adres
5815,Merselo,,Venray,Limburg,0478,51.53333300,5.93333300,Adres
5816,Vredepeel,,Venray,Limburg,0478,51.55000000,5.88333300,Adres
5817,Smakt,,Venray,Limburg,0478,51.56666700,6.00000000,Adres
5821,Vierlingsbeek,,Boxmeer,Noord-Brabant,0478,51.60000000,6.01666700,Adres
5823,Maashees,,Boxmeer,Noord-Brabant,0478,51.56666700,6.03333300,Adres
5824,Holthees,,Boxmeer,Noord-Brabant,0478,51.56666700,6.00000000,Adres
5825,Overloon,,Boxmeer,Noord-Brabant,0478,51.56666700,5.95000000,Adres
5826,Groeningen,,Boxmeer,Noord-Brabant,0478,51.60000000,6.00000000,Adres
5827,Vortum-Mullem,VORTUM MULLEM,Boxmeer,Noord-Brabant,0485,51.61666700,5.96666700,Adres
5830,Boxmeer,,Boxmeer,Noord-Brabant,0485,51.65000000,5.95000000,Postbus
5831,Boxmeer,,Boxmeer,Noord-Brabant,0485,51.65000000,5.95000000,Adres
5835,Beugen,,Boxmeer,Noord-Brabant,0485,51.66666700,5.93333300,Adres
5836,Sambeek,,Boxmeer,Noord-Brabant,0485,51.63333300,5.96666700,Adres
5840,Oploo,,Sint Anthonis,Noord-Brabant,0485,51.60000000,5.88333300,Postbus
5841,Oploo,,Sint Anthonis,Noord-Brabant,0485,51.60000000,5.88333300,Adres
5843,Westerbeek,,Sint Anthonis,Noord-Brabant,0485,51.58333300,5.86666700,Adres
5844,Stevensbeek,,Sint Anthonis,Noord-Brabant,0485,51.60000000,5.91666700,Adres
5845,Sint Anthonis,ST ANTHONIS,Sint Anthonis,Noord-Brabant,0485,51.63333300,5.88333300,Adres + Postbus
5846,Ledeacker,,Sint Anthonis,Noord-Brabant,0485,51.63333300,5.88333300,Adres
5851,Afferden,,Bergen,Flevoland,0485,51.88333300,5.63333300,Adres
5853,Siebengewald,,Bergen,Limburg,0485,51.65000000,6.10000000,Adres
5854,Bergen,Bergen (L.),Bergen,Limburg,0485,51.60000000,6.03333300,Adres + Postbus
5855,Well,,Bergen,Limburg,0478,51.55000000,6.10000000,Adres
5856,Wellerlooi,,Bergen,Limburg,0478,51.53333300,6.13333300,Adres
5861,Wanssum,,Venray,Limburg,0478,51.53333300,6.08333300,Adres
5862,Geysteren,,Horst aan de Maas,Limburg,0478,51.55000000,6.05000000,Adres
5863,Blitterswijck,BLITTERSWYCK,Venray,Limburg,0478,51.53333300,6.11666700,Adres
5864,Meerlo,,Horst aan de Maas,Limburg,0478,51.51666700,6.08333300,Adres
5865,Tienray,,Horst aan de Maas,Limburg,0478,51.50000000,6.10000000,Adres
5866,Swolgen,,Horst aan de Maas,Limburg,0478,51.50000000,6.11666700,Adres
5871,Broekhuizenvorst,,Horst aan de Maas,Limburg,077,51.50000000,6.16666700,Adres
5872,Broekhuizen,,Horst aan de Maas,Limburg,077,51.49500000,6.15690000,Adres
5900,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Postbus
5902,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Postbus
5911,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5912,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5913,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5914,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5915,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5916,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5921,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5922,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5923,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5924,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5925,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5926,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5927,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5928,Venlo,,Venlo,Limburg,077,51.36666700,6.16666700,Adres
5930,Tegelen,,Venlo,Limburg,077,51.33333300,6.13333300,Postbus
5931,Tegelen,,Venlo,Limburg,077,51.33333300,6.13333300,Adres
5932,Tegelen,,Venlo,Limburg,077,51.33333300,6.13333300,Adres
5935,Steijl,STEYL,Venlo,Limburg,077,51.33333300,6.13333300,Adres
5940,Velden,,Venlo,Limburg,077,51.41666700,6.16666700,Postbus
5941,Velden,,Venlo,Limburg,077,51.41666700,6.16666700,Adres
5943,Lomm,,Venlo,Limburg,077,51.45000000,6.16666700,Adres
5944,Arcen,,Venlo,Limburg,077,51.48333300,6.18333300,Adres + Postbus
5950,Belfeld,,Venlo,Limburg,077,51.31666700,6.11666700,Postbus
5951,Belfeld,,Venlo,Limburg,077,51.31666700,6.11666700,Adres
5953,Reuver,,Beesel,Limburg,077,51.28333300,6.08333300,Adres + Postbus
5954,Beesel,,Beesel,Limburg,077,51.26666700,6.03333300,Adres
5960,Horst,,Horst aan de Maas,Limburg,077,51.44810000,6.03230000,Postbus
5961,Horst,,Horst aan de Maas,Limburg,077,51.44810000,6.03230000,Adres
5962,Melderslo,,Horst aan de Maas,Limburg,077,51.46666700,6.08333300,Adres
5963,Hegelsom,,Horst aan de Maas,Limburg,077,51.43333300,6.03333300,Adres
5964,Meterik,,Horst aan de Maas,Limburg,077,51.45000000,6.03333300,Adres
5966,America,,Horst aan de Maas,Limburg,077,51.43333300,5.98333300,Adres
5970,Grubbenvorst,,Horst aan de Maas,Limburg,077,51.41666700,6.15000000,Postbus
5971,Grubbenvorst,,Horst aan de Maas,Limburg,077,51.41666700,6.15000000,Adres
5973,Lottum,,Horst aan de Maas,Limburg,077,51.46666700,6.16666700,Adres
5975,Sevenum,,Horst aan de Maas,Limburg,077,51.41666700,6.03333300,Adres + Postbus
5976,Kronenberg,,Horst aan de Maas,Limburg,077,51.41666700,6.00000000,Adres
5977,Evertsoord,,Horst aan de Maas,Limburg,077,51.40000000,5.95000000,Adres
5980,Panningen,,Peel en Maas,Limburg,077,51.33333300,5.98333300,Postbus
5981,Panningen,,Peel en Maas,Limburg,077,51.33333300,5.98333300,Adres
5984,Koningslust,,Peel en Maas,Limburg,077,51.35000000,6.00000000,Adres
5985,Grashoek,,Helden,Limburg,077,51.36666700,5.95000000,Adres
5986,Beringe,,Peel en Maas,Limburg,077,51.33333300,5.95000000,Adres
5987,Egchel,,Peel en Maas,Limburg,077,51.31666700,5.96666700,Adres
5988,Helden,,Peel en Maas,Limburg,077,51.31666700,6.00000000,Adres
5990,Baarlo,,Peel en Maas,Limburg,077,51.33333300,6.10000000,Postbus
5991,Baarlo,,Peel en Maas,Limburg,077,51.33333300,6.10000000,Adres
5993,Maasbree,,Peel en Maas,Limburg,077,51.35000000,6.05000000,Adres + Postbus
5995,Kessel,,Peel en Maas,Limburg,077,51.30000000,6.05000000,Adres + Postbus
6000,Weert,,Weert,Limburg,0495,51.25111110,5.70888888,Postbus
6001,Weert,,Weert,Limburg,0495,51.25111110,5.70888888,Adres
6002,Weert,,Weert,Limburg,0495,51.25111110,5.70888888,Adres
6003,Weert,,Weert,Limburg,0495,51.25111110,5.70888888,Adres
6004,Weert,,Weert,Limburg,0495,51.25111110,5.70888888,Adres
6005,Weert,,Weert,Limburg,0495,51.25111110,5.70888888,Adres
6006,Weert,,Weert,Limburg,0495,51.25111110,5.70888888,Adres
6011,Ell,,Leudal,Limburg,0495,51.21666700,5.80000000,Adres
6012,Haler,,Leudal,Limburg,0495,51.18333300,5.78333300,Adres
6013,Hunsel,,Leudal,Limburg,0475,51.18333300,5.81666700,Adres
6014,Ittervoort,,Leudal,Limburg,0475,51.16666700,5.81666700,Adres + Postbus
6015,Neeritter,,Leudal,Limburg,0475,51.16666700,5.80000000,Adres
6017,Thorn,,Maasgouw,Limburg,0475,51.16666700,5.83333300,Adres + Postbus
6019,Wessem,,Maasgouw,Limburg,0475,51.16666700,5.88333300,Adres + Postbus
6020,Budel,,Cranendonck,Noord-Brabant,0495,51.26666700,5.58333300,Postbus
6021,Budel,,Cranendonck,Noord-Brabant,0495,51.26666700,5.58333300,Adres
6023,Budel-Schoot,Schoot,Cranendonck,Noord-Brabant,0495,51.24750000,5.56530000,Adres
6024,Budel-Dorplein,DORPLEIN,Cranendonck,Noord-Brabant,0495,51.23333300,5.60000000,Adres
6026,Maarheeze,,Cranendonck,Noord-Brabant,0495,51.31666700,5.60000000,Adres + Postbus
6027,Soerendonk,,Cranendonck,Noord-Brabant,0495,51.30000000,5.58333300,Adres
6028,Gastel,,Cranendonck,Noord-Brabant,0495,51.28333300,5.55000000,Adres
6029,Sterksel,,Heeze-Leende,Noord-Brabant,040,51.35000000,5.61666700,Adres
6030,Nederweert,,Nederweert,Limburg,0495,51.28333300,5.75000000,Postbus
6031,Nederweert,,Nederweert,Limburg,0495,51.28333300,5.75000000,Adres
6034,Nederweert-Eind,Nederweert Eind;Eind,Nederweert,Limburg,0495,51.28333300,5.78333300,Adres
6035,Ospel,,Nederweert,Limburg,0495,51.30000000,5.80000000,Adres + Postbus
6037,Kelpen-Oler,Kelpen;Oler,Leudal,Limburg,0495,51.21666700,5.83333300,Adres
6039,Stramproy,,Weert,Limburg,0495,51.20000000,5.71666700,Adres + Postbus
6040,Roermond,,Roermond,Limburg,0475,51.20000000,6.00000000,Postbus
6041,Roermond,,Roermond,Limburg,0475,51.20000000,6.00000000,Adres
6042,Roermond,,Roermond,Limburg,0475,51.20000000,6.00000000,Adres
6043,Roermond,,Roermond,Limburg,0475,51.20000000,6.00000000,Adres
6044,Roermond,,Roermond,Limburg,0475,51.20000000,6.00000000,Adres
6045,Roermond,,Roermond,Limburg,0475,51.20000000,6.00000000,Adres
6049,Herten,,Roermond,Limburg,0475,51.18333300,5.96666700,Adres + Postbus
6050,Maasbracht,,Maasgouw,Limburg,0475,51.15000000,5.88333300,Postbus
6051,Maasbracht,,Maasgouw,Limburg,0475,51.15000000,5.88333300,Adres
6060,Posterholt,,Roerdalen,Limburg,0475,51.13333300,6.03333300,Postbus
6061,Posterholt,,Roerdalen,Limburg,0475,51.13333300,6.03333300,Adres
6063,Vlodrop,,Roerdalen,Limburg,0475,51.13333300,6.08333300,Adres + Postbus
6065,Montfort,,Roerdalen,Limburg,0475,51.11666700,5.95000000,Adres
6067,Linne,,Maasgouw,Limburg,0475,51.15000000,5.93333300,Adres + Postbus
6070,Swalmen,,Roermond,Limburg,0475,51.23333300,6.03333300,Postbus
6071,Swalmen,,Roermond,Limburg,0475,51.23333300,6.03333300,Adres
6074,Melick,,Roerdalen,Limburg,0475,51.16666700,6.01666700,Adres
6075,Herkenbosch,,Roerdalen,Limburg,0475,51.15000000,6.06666700,Adres
6077,Sint Odiliënberg,ST ODILIENBERG,Roerdalen,Limburg,0475,51.15000000,6.00000000,Adres + Postbus
6080,Haelen,,Leudal,Limburg,0475,51.23333300,5.95000000,Postbus
6081,Haelen,,Leudal,Limburg,0475,51.23333300,5.95000000,Adres
6082,Buggenum,,Leudal,Limburg,0475,51.23333300,5.98333300,Adres
6083,Nunhem,,Leudal,Limburg,0475,51.25000000,5.96666700,Adres
6085,Horn,,Leudal,Limburg,0475,51.25330000,5.95220000,Adres + Postbus
6086,Neer,,Leudal,Limburg,0475,51.26666700,5.98333300,Adres
6088,Roggel,,Leudal,Limburg,0475,51.26666700,5.91666700,Adres
6089,Heibloem,,Leudal,Limburg,0475,51.30080000,5.89580000,Adres
6091,Leveroy,LEVEROIJ,Nederweert,Limburg,0495,51.25000000,5.85000000,Adres
6092,Leveroy,LEVEROIJ,Nederweert,Limburg,0495,51.25000000,5.85000000,Adres
6093,Heythuysen,,Leudal,Limburg,0475,51.25000000,5.90000000,Adres + Postbus
6095,Baexem,,Leudal,Limburg,0475,51.23333300,5.88333300,Adres
6096,Grathem,,Leudal,Limburg,0475,51.20000000,5.86666700,Adres
6097,Heel,,Maasgouw,Limburg,0475,51.18333300,5.90000000,Adres + Postbus
6099,Beegden,,Maasgouw,Limburg,0475,51.18333300,5.91666700,Adres + Postbus
6100,Echt,,Echt-Susteren,Limburg,0475,51.10000000,5.88333300,Postbus
6101,Echt,,Echt-Susteren,Limburg,0475,51.10000000,5.88333300,Adres
6102,Echt,,Echt-Susteren,Limburg,0475,51.10000000,5.88333300,Adres
6104,Koningsbosch,,Echt-Susteren,Limburg,0475,51.05000000,5.96666700,Adres
6105,Maria Hoop,Mariahoop,Echt-Susteren,Limburg,0475,51.08333300,5.96666700,Adres
6107,Stevensweert,,Maasgouw,Limburg,0475,51.13333300,5.85000000,Adres
6109,Ohé en Laak,OHE EN LAAK,Maasgouw,Limburg,0475,51.11666670,5.85000000,Adres
6111,Sint Joost,ST JOOST,Echt-Susteren,Limburg,0475,51.11666700,5.90000000,Adres
6112,Sint Joost,ST JOOST,Echt-Susteren,Limburg,0475,51.11666700,5.90000000,Adres
6114,Susteren,,Echt-Susteren,Limburg,046,51.06666700,5.86666700,Adres + Postbus
6116,Roosteren,,Echt-Susteren,Limburg,046,51.08333300,5.81666700,Adres
6118,Nieuwstadt,,Echt-Susteren,Limburg,046,51.03333300,5.86666700,Adres
6120,Born,,Sittard-Geleen,Limburg,046,51.03333300,5.81666700,Postbus
6121,Born,,Sittard-Geleen,Limburg,046,51.03333300,5.81666700,Adres
6122,Buchten,,Sittard-Geleen,Limburg,046,51.05000000,5.81666700,Adres
6123,Holtum,,Sittard-Geleen,Limburg,046,51.05000000,5.83333300,Adres
6124,Papenhoven,,Sittard-Geleen,Limburg,046,51.05000000,5.76666700,Adres
6125,Obbicht,,Sittard-Geleen,Limburg,046,51.03333300,5.78333300,Adres
6127,Grevenbicht,,Sittard-Geleen,Limburg,046,51.03333300,5.78333300,Adres + Postbus
6129,Urmond,,Stein,Limburg,046,51.00000000,5.76666700,Adres
6130,Sittard,,Sittard-Geleen,Limburg,046,51.00000000,5.86666700,Postbus
6131,Sittard,,Sittard-Geleen,Limburg,046,51.00000000,5.86666700,Adres
6132,Sittard,,Sittard-Geleen,Limburg,046,51.00000000,5.86666700,Adres
6133,Sittard,,Sittard-Geleen,Limburg,046,51.00000000,5.86666700,Adres
6134,Sittard,,Sittard-Geleen,Limburg,046,51.00000000,5.86666700,Adres
6135,Sittard,,Sittard-Geleen,Limburg,046,51.00000000,5.86666700,Adres
6136,Sittard,,Sittard-Geleen,Limburg,046,51.00000000,5.86666700,Adres
6137,Sittard,,Sittard-Geleen,Limburg,046,51.00000000,5.86666700,Adres
6141,Limbricht,,Sittard-Geleen,Limburg,046,51.01666700,5.83333300,Adres
6142,Einighausen,,Sittard-Geleen,Limburg,046,51.00000000,5.83333300,Adres
6143,Guttecoven,,Sittard-Geleen,Limburg,046,51.01666700,5.81666700,Adres
6151,Munstergeleen,,Sittard-Geleen,Limburg,046,50.98333300,5.86666700,Adres
6153,Windraak,WINTRAAK,Sittard-Geleen,Limburg,046,50.96666700,5.88333300,Adres
6155,Puth,,Schinnen,Limburg,046,50.95000000,5.86666700,Adres
6160,Geleen,,Sittard-Geleen,Limburg,046,50.96666700,5.83333300,Postbus
6161,Geleen,,Sittard-Geleen,Limburg,046,50.96666700,5.83333300,Adres
6162,Geleen,,Sittard-Geleen,Limburg,046,50.96666700,5.83333300,Adres
6163,Geleen,,Sittard-Geleen,Limburg,046,50.96666700,5.83333300,Adres
6164,Geleen,,Sittard-Geleen,Limburg,046,50.96666700,5.83333300,Adres
6165,Geleen,,Sittard-Geleen,Limburg,046,50.96666700,5.83333300,Adres
6166,Geleen,,Sittard-Geleen,Limburg,046,50.96666700,5.83333300,Adres
6167,Geleen,,Sittard-Geleen,Limburg,046,50.96666700,5.83333300,Adres
6170,Stein,,Stein,Limburg,046,50.96666700,5.76666700,Postbus
6171,Stein,,Stein,Limburg,046,50.96666700,5.76666700,Adres
6174,Sweikhuizen,,Schinnen,Limburg,046,50.95000000,5.85000000,Adres
6176,Spaubeek,,Beek,Limburg,046,50.93333300,5.85000000,Adres
6181,Elsloo,,Stein,Limburg,046,50.95000000,5.76666700,Adres
6190,Beek,Beek Lb,Beek,Limburg,046,50.93861111,5.79666667,Postbus
6191,Beek,Beek Lb,Beek,Limburg,046,50.93861111,5.79666667,Adres
6192,Beek,Beek Lb,Beek,Limburg,046,50.93861111,5.79666667,Onbekend
6199,Maastricht-Airport,,Beek,Limburg,043,50.91339500,5.70741000,Adres + Postbus
6200,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Postbus
6201,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Postbus
6202,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Postbus
6203,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Postbus
6211,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6212,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6213,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6214,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6215,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6216,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6217,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6218,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6219,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6221,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6222,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6223,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6224,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6225,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6226,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6227,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6228,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6229,Maastricht,,Maastricht,Limburg,043,50.85000000,5.68333300,Adres
6230,Meerssen,,Meerssen,Limburg,043,50.88333300,5.75000000,Postbus
6231,Meerssen,,Meerssen,Limburg,043,50.88333300,5.75000000,Adres
6235,Ulestraten,,Meerssen,Limburg,043,50.90000000,5.78333300,Adres
6237,Moorveld,,Meerssen,Limburg,043,50.91666700,5.75000000,Adres
6240,Bunde,,Meerssen,Limburg,043,50.88333300,5.73333300,Postbus
6241,Bunde,,Meerssen,Limburg,043,50.88333300,5.73333300,Adres
6243,Geulle,,Meerssen,Limburg,043,50.90000000,5.71666700,Adres
6245,Eijsden,EYSDEN,Eijsden,Limburg,043,50.78333300,5.70000000,Adres + Postbus
6247,Gronsveld,,Eijsden,Limburg,043,50.81666700,5.73333300,Adres
6251,Eckelrade,,Margraten,Limburg,043,50.80000000,5.76666700,Adres
6252,Eckelrade,,Margraten,Limburg,043,50.80000000,5.76666700,Adres
6255,Noorbeek,,Margraten,Limburg,043,50.76666700,5.81666700,Adres
6261,Mheer,,Margraten,Limburg,043,50.78333300,5.80000000,Adres
6262,Banholt,,Margraten,Limburg,043,50.78333300,5.81666700,Adres
6265,Sint Geertruid,ST GEERTRUID,Margraten,Limburg,043,50.80000000,5.76666700,Adres
6267,Cadier en Keer,,Margraten,Limburg,043,50.83333300,5.76666700,Adres + Postbus
6268,Bemelen,,Margraten,Limburg,043,50.85000000,5.76666700,Adres
6269,Margraten,,Margraten,Limburg,043,50.81666700,5.81666700,Adres + Postbus
6270,Gulpen,,Gulpen-Wittem,Limburg,043,50.81666700,5.90000000,Postbus
6271,Gulpen,,Gulpen-Wittem,Limburg,043,50.81666700,5.90000000,Adres
6273,Ingber,,Gulpen-Wittem,Limburg,043,50.81666700,5.86666700,Adres
6274,Reijmerstok,REYMERSTOK,Gulpen-Wittem,Limburg,043,50.80000000,5.83333300,Adres
6276,Heijenrath,HEYENRATH,Gulpen-Wittem,Limburg,043,50.76666670,5.86666670,Adres
6277,Slenaken,,Gulpen-Wittem,Limburg,043,50.76666700,5.86666700,Adres
6278,Beutenaken,,Gulpen-Wittem,Limburg,043,50.78333300,5.85000000,Adres
6281,Mechelen,,Gulpen-Wittem,Limburg,043,50.79580000,5.92640000,Adres
